country_name,year,label_source,.pred_TRUE,final_backslided
Serbia,2018,qualitative_manual,NA,TRUE
Serbia,2019,qualitative_manual,NA,TRUE
Serbia,2020,qualitative_manual,NA,TRUE
Serbia,2021,qualitative_manual,NA,TRUE
Serbia,2022,qualitative_manual,NA,TRUE
Serbia,2023,qualitative_manual,NA,TRUE
Serbia,2024,qualitative_manual,NA,TRUE
Serbia,2025,qualitative_manual,NA,TRUE
Slovakia,1994,algorithmic_rf,0.7400992063492061,TRUE
Slovakia,1995,algorithmic_rf,0.7146297619047617,TRUE
Slovakia,1996,algorithmic_rf,0.713760714285714,TRUE
Slovakia,1997,algorithmic_rf,0.7173083333333331,TRUE
Slovakia,1998,algorithmic_rf,0.6662174603174603,TRUE
Slovakia,2006,algorithmic_rf,0.5164948412698411,TRUE
Slovakia,2007,algorithmic_rf,0.501138095238095,TRUE
Slovakia,2008,algorithmic_rf,0.5027714285714284,TRUE
Slovakia,2009,algorithmic_rf,0.5276841269841269,TRUE
Slovakia,2012,algorithmic_rf,0.5103301587301587,TRUE
Slovakia,2013,algorithmic_rf,0.5499559523809523,TRUE
Slovakia,2014,algorithmic_rf,0.5209992063492063,TRUE
Slovakia,2015,algorithmic_rf,0.5417281746031746,TRUE
Slovakia,2016,algorithmic_rf,0.5286174603174602,TRUE
Slovakia,2017,algorithmic_rf,0.5273547619047618,TRUE
Slovakia,2018,algorithmic_rf,0.5487222222222222,TRUE
Slovakia,2019,algorithmic_rf,0.5308757936507935,TRUE
Slovakia,2020,algorithmic_rf,0.5634996031746035,TRUE
Slovakia,2023,algorithmic_rf,0.6315281746031748,TRUE
Slovakia,2024,algorithmic_rf,0.8005928571428569,TRUE
Slovakia,2025,algorithmic_rf,0.8100984126984125,TRUE
Slovenia,2005,algorithmic_rf,0.504865873015873,TRUE
Slovenia,2020,algorithmic_rf,0.6061646825396827,TRUE
Slovenia,2021,algorithmic_rf,0.6497869047619049,TRUE
Slovenia,2023,algorithmic_rf,0.5896793650793652,TRUE
Slovenia,2024,algorithmic_rf,0.6025531746031746,TRUE
Slovenia,2025,algorithmic_rf,0.6075845238095239,TRUE
Sri Lanka,2019,algorithmic_rf,0.5426722222222221,TRUE
Taiwan,2024,algorithmic_rf,0.5046706349206349,TRUE
Taiwan,2025,algorithmic_rf,0.5152686507936507,TRUE
Türkiye,1991,algorithmic_rf,0.6447321428571425,TRUE
Türkiye,1992,algorithmic_rf,0.6332571428571425,TRUE
Türkiye,2005,algorithmic_rf,0.5823988095238096,TRUE
Türkiye,2007,algorithmic_rf,0.6580214285714286,TRUE
Türkiye,2008,algorithmic_rf,0.6977146825396827,TRUE
Türkiye,2009,algorithmic_rf,0.6672484126984128,TRUE
Türkiye,2010,qualitative_manual,NA,TRUE
Türkiye,2011,qualitative_manual,NA,TRUE
Türkiye,2012,qualitative_manual,NA,TRUE
Türkiye,2013,qualitative_manual,NA,TRUE
Türkiye,2014,qualitative_manual,NA,TRUE
Türkiye,2015,qualitative_manual,NA,TRUE
Türkiye,2016,qualitative_manual,NA,TRUE
Türkiye,2017,qualitative_manual,NA,TRUE
Türkiye,2018,qualitative_manual,NA,TRUE
Türkiye,2019,qualitative_manual,NA,TRUE
Türkiye,2020,algorithmic_rf,0.742836507936508,TRUE
Türkiye,2021,algorithmic_rf,0.7078535714285713,TRUE
Türkiye,2022,algorithmic_rf,0.7004658730158732,TRUE
Türkiye,2023,qualitative_manual,NA,TRUE
Türkiye,2024,qualitative_manual,NA,TRUE
Türkiye,2025,qualitative_manual,NA,TRUE
Uganda,2005,algorithmic_rf,0.5286281746031747,TRUE
Uganda,2006,algorithmic_rf,0.5343261904761905,TRUE
Uganda,2007,algorithmic_rf,0.5324150793650794,TRUE
Uganda,2008,algorithmic_rf,0.5378234126984127,TRUE
Uganda,2009,algorithmic_rf,0.5335448412698411,TRUE
Uganda,2010,algorithmic_rf,0.5399293650793651,TRUE
Uganda,2011,algorithmic_rf,0.5316289682539682,TRUE
Uganda,2012,algorithmic_rf,0.5039511904761905,TRUE
Ukraine,1991,algorithmic_rf,0.5145765873015871,TRUE
Ukraine,1996,algorithmic_rf,0.6738309523809523,TRUE
Ukraine,1997,algorithmic_rf,0.6517809523809523,TRUE
Ukraine,1998,algorithmic_rf,0.6786892857142857,TRUE
Ukraine,1999,algorithmic_rf,0.7026234126984126,TRUE
Ukraine,2000,algorithmic_rf,0.8770468253968254,TRUE
Ukraine,2001,algorithmic_rf,0.8624658730158729,TRUE
Ukraine,2002,algorithmic_rf,0.8479686507936508,TRUE
Ukraine,2003,algorithmic_rf,0.8591757936507937,TRUE
Ukraine,2004,algorithmic_rf,0.8600039682539683,TRUE
Ukraine,2005,algorithmic_rf,0.7672980158730159,TRUE
Ukraine,2006,algorithmic_rf,0.7635468253968255,TRUE
Ukraine,2007,algorithmic_rf,0.7529996031746033,TRUE
Ukraine,2008,algorithmic_rf,0.7804051587301588,TRUE
Ukraine,2009,algorithmic_rf,0.7031428571428573,TRUE
Ukraine,2010,qualitative_manual,NA,TRUE
Ukraine,2011,qualitative_manual,NA,TRUE
Ukraine,2012,qualitative_manual,NA,TRUE
Ukraine,2013,qualitative_manual,NA,TRUE
Ukraine,2014,qualitative_manual,NA,TRUE
Ukraine,2015,algorithmic_rf,0.8016619047619048,TRUE
Ukraine,2016,algorithmic_rf,0.7732218253968255,TRUE
Ukraine,2017,algorithmic_rf,0.7751880952380954,TRUE
Ukraine,2018,algorithmic_rf,0.7003920634920636,TRUE
Ukraine,2019,algorithmic_rf,0.5223309523809525,TRUE
Ukraine,2020,algorithmic_rf,0.598492857142857,TRUE
Ukraine,2021,algorithmic_rf,0.7357333333333335,TRUE
Ukraine,2022,algorithmic_rf,0.7465892857142856,TRUE
Ukraine,2023,algorithmic_rf,0.6550619047619047,TRUE
Ukraine,2024,algorithmic_rf,0.6781992063492064,TRUE
Ukraine,2025,algorithmic_rf,0.6450912698412697,TRUE
United States of America,2001,algorithmic_rf,0.5050162698412697,TRUE
United States of America,2016,algorithmic_rf,0.5175261904761903,TRUE
United States of America,2017,qualitative_manual,NA,TRUE
United States of America,2018,qualitative_manual,NA,TRUE
United States of America,2019,qualitative_manual,NA,TRUE
United States of America,2020,qualitative_manual,NA,TRUE
United States of America,2021,qualitative_manual,NA,TRUE
United States of America,2022,algorithmic_rf,0.5868690476190475,TRUE
United States of America,2023,algorithmic_rf,0.5886007936507937,TRUE
United States of America,2024,algorithmic_rf,0.6529714285714285,TRUE
United States of America,2025,qualitative_manual,NA,TRUE
Uruguay,2022,algorithmic_rf,0.5379559523809522,TRUE
Uruguay,2023,algorithmic_rf,0.5103230158730159,TRUE
Venezuela,1999,qualitative_manual,NA,TRUE
Venezuela,2000,qualitative_manual,NA,TRUE
Venezuela,2001,qualitative_manual,NA,TRUE
Venezuela,2002,qualitative_manual,NA,TRUE
Venezuela,2003,qualitative_manual,NA,TRUE
Venezuela,2004,qualitative_manual,NA,TRUE
Venezuela,2005,qualitative_manual,NA,TRUE
Venezuela,2006,qualitative_manual,NA,TRUE
Venezuela,2007,qualitative_manual,NA,TRUE
Venezuela,2008,qualitative_manual,NA,TRUE
Venezuela,2009,qualitative_manual,NA,TRUE
Venezuela,2010,qualitative_manual,NA,TRUE
Venezuela,2011,qualitative_manual,NA,TRUE
Venezuela,2012,qualitative_manual,NA,TRUE
Venezuela,2013,qualitative_manual,NA,TRUE
Venezuela,2014,qualitative_manual,NA,TRUE
Venezuela,2015,qualitative_manual,NA,TRUE
Venezuela,2016,qualitative_manual,NA,TRUE
Venezuela,2017,qualitative_manual,NA,TRUE
Venezuela,2018,qualitative_manual,NA,TRUE
Venezuela,2019,qualitative_manual,NA,TRUE
Venezuela,2020,algorithmic_rf,0.8205825396825397,TRUE
Venezuela,2021,algorithmic_rf,0.8283912698412698,TRUE
Venezuela,2022,algorithmic_rf,0.8433845238095238,TRUE
Venezuela,2023,algorithmic_rf,0.8903285714285716,TRUE
Venezuela,2024,algorithmic_rf,0.9052325396825396,TRUE
Venezuela,2025,algorithmic_rf,0.9000952380952381,TRUE
Zambia,2010,algorithmic_rf,0.5045305555555556,TRUE
Zambia,2011,qualitative_manual,NA,TRUE
Zambia,2012,qualitative_manual,NA,TRUE
Zambia,2013,qualitative_manual,NA,TRUE
Zambia,2014,qualitative_manual,NA,TRUE
Zambia,2015,qualitative_manual,NA,TRUE
Zambia,2016,qualitative_manual,NA,TRUE
Zambia,2017,qualitative_manual,NA,TRUE
Zambia,2018,qualitative_manual,NA,TRUE
Zambia,2019,qualitative_manual,NA,TRUE
Zambia,2020,qualitative_manual,NA,TRUE
Zambia,2021,qualitative_manual,NA,TRUE
Zambia,2024,algorithmic_rf,0.5844698412698414,TRUE
Zambia,2025,algorithmic_rf,0.5952674603174603,TRUE
