AFG,ALB,DZA,AGO,ATG,ARG,AUS,AUT,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BTN,BOL,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COM,COG,CRI,CIV,CUB,CYP,CSK,PRK,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,EST,ETH,FJI,FIN,FRA,GAB,GMB,DEU,GHA,GRC,GRD,GTM,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KEN,KWT,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MNG,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,ROU,RWA,KNA,LCA,VCT,WSM,STP,SAU,SEN,SYC,SLE,SGP,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,SYR,THA,TGO,TTO,TUN,TUR,UGA,UKR,SUN,ARE,GBR,TZA,USA,URY,VUT,VEN,VNM,YEM,YUG,COD,ZMB,ZWE,ARM,AZE,BIH,HRV,GEO,KAZ,KGZ,MDA,RUS,SMR,SVN,TJK,TKM,UZB,AND,CZE,ERI,MCO,SVK,MKD,PLW
0.13829787234042556,0.5780141843971631,0.08865248226950351,0.32978723404255317,0.26595744680851063,0.43617021276595747,0.42553191489361697,0.45035460992907805,0.1985815602836879,0.08510638297872342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21276595744680848,0.5638297872340425,0.11702127659574468,0.34042553191489366,0.18439716312056742,0.36524822695035464,0.36524822695035464,0.3971631205673759,0.11702127659574468,0.13475177304964536,0.13829787234042556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.43262411347517726,0.475177304964539,0.3794326241134752,0.45744680851063835,0.34397163120567376,0.2943262411347518,0.3014184397163121,0.33333333333333337,0.36879432624113473,0.36879432624113473,0.3794326241134752,0.32978723404255317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.549645390070922,0.3936170212765957,0.5177304964539007,0.6276595744680851,0.5531914893617021,0.24113475177304966,0.17375886524822692,0.14539007092198586,0.5,0.5106382978723405,0.5177304964539007,0.46099290780141844,0.3865248226950354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2021276595744681,0.574468085106383,0.21276595744680848,0.36524822695035464,0.2695035460992907,0.42907801418439717,0.4148936170212766,0.44680851063829785,0.2092198581560284,0.21985815602836878,0.2056737588652482,0.16312056737588654,0.3794326241134752,0.5035460992907801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2163120567375887,0.5815602836879432,0.13120567375886527,0.3191489361702128,0.24468085106382975,0.3936170212765957,0.3936170212765957,0.44326241134751776,0.17021276595744683,0.13475177304964536,0.15248226950354615,0.11702127659574468,0.3085106382978723,0.4822695035460993,0.2056737588652482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23049645390070927,0.6382978723404256,0.2021276595744681,0.4113475177304965,0.34751773049645385,0.4858156028368794,0.4929078014184397,0.524822695035461,0.2943262411347518,0.1879432624113475,0.1950354609929078,0.22695035460992907,0.4042553191489362,0.5815602836879432,0.25531914893617025,0.22695035460992907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24113475177304966,0.5460992907801419,0.13829787234042556,0.375886524822695,0.25531914893617025,0.35460992907801414,0.33687943262411346,0.375886524822695,0.16312056737588654,0.15248226950354615,0.16666666666666663,0.12056737588652477,0.3120567375886525,0.43617021276595747,0.19148936170212771,0.14184397163120566,0.24113475177304966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17375886524822692,0.574468085106383,0.08510638297872342,0.32978723404255317,0.26241134751773054,0.4113475177304965,0.37234042553191493,0.4148936170212766,0.15602836879432624,0.099290780141844,0.10992907801418439,0.1028368794326241,0.3262411347517731,0.475177304964539,0.2056737588652482,0.11702127659574468,0.1950354609929078,0.13120567375886527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21985815602836878,0.5886524822695036,0.1028368794326241,0.33687943262411346,0.2730496453900709,0.3829787234042553,0.36170212765957444,0.4148936170212766,0.16312056737588654,0.15602836879432624,0.15957446808510634,0.12411347517730498,0.3262411347517731,0.46099290780141844,0.21985815602836878,0.12411347517730498,0.24113475177304966,0.14539007092198586,0.10992907801418439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16312056737588654,0.5992907801418439,0.07446808510638303,0.33333333333333337,0.2872340425531915,0.43262411347517726,0.42907801418439717,0.4716312056737588,0.1879432624113475,0.07801418439716312,0.05319148936170215,0.13120567375886527,0.3829787234042553,0.5319148936170213,0.22695035460992907,0.13829787234042556,0.19148936170212771,0.15248226950354615,0.0957446808510638,0.15248226950354615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5460992907801419,0.34397163120567376,0.5319148936170213,0.6312056737588653,0.5567375886524824,0.1985815602836879,0.18085106382978722,0.13475177304964536,0.5106382978723405,0.5,0.5141843971631206,0.4716312056737588,0.3794326241134752,0.07801418439716312,0.5035460992907801,0.4822695035460993,0.549645390070922,0.45035460992907805,0.4822695035460993,0.475177304964539,0.5212765957446808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1985815602836879,0.6276595744680851,0.11702127659574468,0.26595744680851063,0.25886524822695034,0.45744680851063835,0.43971631205673756,0.4822695035460993,0.22340425531914898,0.099290780141844,0.12411347517730498,0.15248226950354615,0.35106382978723405,0.5425531914893618,0.25531914893617025,0.14184397163120566,0.2163120567375887,0.17730496453900713,0.12765957446808507,0.17730496453900713,0.1063829787234043,0.5390070921985816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2872340425531915,0.5780141843971631,0.2872340425531915,0.43617021276595747,0.43262411347517726,0.5602836879432624,0.5673758865248226,0.5992907801418439,0.24468085106382975,0.2907801418439716,0.2695035460992907,0.3049645390070922,0.5,0.6276595744680851,0.33687943262411346,0.25886524822695034,0.33687943262411346,0.3226950354609929,0.2801418439716312,0.3120567375886525,0.2801418439716312,0.6276595744680851,0.2836879432624113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6028368794326241,0.5921985815602837,0.5851063829787234,0.6134751773049645,0.4787234042553191,0.6879432624113475,0.6879432624113475,0.7092198581560284,0.5035460992907801,0.5602836879432624,0.5780141843971631,0.5673758865248226,0.5921985815602837,0.75177304964539,0.5390070921985816,0.549645390070922,0.574468085106383,0.5390070921985816,0.5709219858156028,0.5851063829787234,0.5851063829787234,0.7411347517730497,0.5425531914893618,0.4858156028368794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2021276595744681,0.574468085106383,0.14539007092198586,0.2907801418439716,0.2872340425531915,0.4113475177304965,0.3936170212765957,0.45035460992907805,0.1879432624113475,0.13829787234042556,0.14539007092198586,0.13475177304964536,0.32978723404255317,0.5,0.21985815602836878,0.12411347517730498,0.23404255319148937,0.15602836879432624,0.13120567375886527,0.14539007092198586,0.12765957446808507,0.4964539007092199,0.15248226950354615,0.276595744680851,0.5851063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5354609929078014,0.4042553191489362,0.5070921985815603,0.624113475177305,0.5390070921985816,0.23404255319148937,0.14893617021276595,0.17021276595744683,0.4893617021276596,0.4964539007092199,0.5106382978723405,0.45035460992907805,0.36524822695035464,0.09219858156028371,0.4964539007092199,0.475177304964539,0.5602836879432624,0.43971631205673756,0.46099290780141844,0.44680851063829785,0.5212765957446808,0.1063829787234043,0.5319148936170213,0.6134751773049645,0.7340425531914894,0.4929078014184397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
